date,description,amount,account,month,category,is_ghl,is_stripe_loan,is_business
9/29/25,"Online Transfer From Carpefukendiem, LLC Business Market",20.0,Wells Fargo Business,102425,Transfer,False,False,True
9/29/25,"Online Transfer From Carpefukendiem, LLC Business Market",450.0,Wells Fargo Business,102425,Transfer,False,False,True
9/29/25,Purchase authorized on 09/27 Prime Video Channe,4.99,Wells Fargo Business,102425,Uncategorized,False,False,True
9/29/25,Purchase authorized on 09/27 Dollartree Goleta CA,2.04,Wells Fargo Business,102425,Uncategorized,False,False,True
9/29/25,Purchase authorized on 09/27 Sp Aggressive Socc,26.21,Wells Fargo Business,102425,Uncategorized,False,False,True
9/29/25,Purchase authorized on 09/28 Audible*NJ4Ze5Y60,14.95,Wells Fargo Business,102425,Uncategorized,False,False,True
9/29/25,Purchase authorized on 09/28 Cvs/Pharmacy #09156 Goleta,6.3,Wells Fargo Business,102425,Uncategorized,False,False,True
9/29/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 5.00,421.79,Wells Fargo Business,102425,Loan/Payments,False,False,True
9/30/25,Instant Pmt From Coinbase on 09/30,528.65,Wells Fargo Business,102425,Uncategorized,False,False,True
9/30/25,"Online Transfer From Carpefukendiem, LLC Business Checking",945.0,Wells Fargo Business,102425,Transfer,False,False,True
9/30/25,Purchase authorized on 09/29 Jewelry Couture By Ventura CA,398.68,Wells Fargo Business,102425,Uncategorized,False,False,True
9/30/25,Zelle to Ruiz Janice on 09/30 Ref # Wfct0Zbhrdsm Health,965.0,Wells Fargo Business,102425,Professional Services,False,False,True
9/30/25,Zelle to Ruiz Janice on 09/30 Ref # Wfct0Zbjq34P Health,530.0,Wells Fargo Business,102425,Transfer,False,False,True
9/30/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,0.76,Wells Fargo Business,102425,Loan/Payments,False,False,True
10/3/25,"Online Transfer From Carpefukendiem, LLC Business Checking",300.0,Wells Fargo Business,102425,Transfer,False,False,True
10/3/25,Kraken 8888378818 Kraken TX Ruben Ruiz 250.00,50.76,Wells Fargo Business,102425,Uncategorized,False,False,True
10/6/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,40.0,Wells Fargo Business,102425,Transfer,False,False,True
10/6/25,Purchase authorized on 10/05 Starbucks 05314 Goleta CA,11.7,Wells Fargo Business,102425,Meals/Entertainment,False,False,True
10/6/25,Purchase authorized on 10/05 Finney's Goleta Goleta CA,68.51,Wells Fargo Business,102425,Meals/Entertainment,False,False,True
10/6/25,Purchase authorized on 10/05 Sprouts Farmers Market # 10.48,0.07,Wells Fargo Business,102425,Health/Wellness,False,False,True
10/8/25,"Online Transfer From Carpefukendiem, LLC Business Checking",250.0,Wells Fargo Business,102425,Transfer,False,False,True
10/8/25,Kraken 8888378818 Kraken TX Ruben Ruiz 250.00,0.07,Wells Fargo Business,102425,Uncategorized,False,False,True
10/9/25,"Online Transfer From Carpefukendiem, LLC Business Checking 300.00",300.07,Wells Fargo Business,102425,Transfer,False,False,True
10/10/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,102425,Transfer,False,False,True
10/10/25,"Online Transfer to Carpefukendiem, LLC Business Checking",50.0,Wells Fargo Business,102425,Loan/Payments,False,False,True
10/10/25,Kraken 8888378818 Kraken TX Ruben Ruiz 250.00,100.07,Wells Fargo Business,102425,Uncategorized,False,False,True
10/14/25,Purchase authorized on 10/11 Storke Fuel Dep Goleta CA,42.82,Wells Fargo Business,102425,Travel,False,False,True
10/14/25,Purchase authorized on 10/11 Chipotle 1459 Goleta CA,34.91,Wells Fargo Business,102425,Meals/Entertainment,False,False,True
10/14/25,Purchase authorized on 10/11 Rusty S Pizza Parl Goleta CA,17.3,Wells Fargo Business,102425,Meals/Entertainment,False,False,True
10/14/25,Purchase authorized on 10/11 Rusty S Pizza Parl Goleta CA 5.44 -,0.4,Wells Fargo Business,102425,Meals/Entertainment,False,False,True
10/16/25,"Online Transfer From Carpefukendiem, LLC Business Checking 251.00",250.6,Wells Fargo Business,102425,Transfer,False,False,True
10/17/25,Kraken Kraken TX Kraken TX Ruben Ruiz 250.00,0.6,Wells Fargo Business,102425,Uncategorized,False,False,True
10/21/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,102425,Transfer,False,False,True
10/21/25,"Online Transfer From Carpefukendiem, LLC Business Checking",60.0,Wells Fargo Business,102425,Transfer,False,False,True
10/21/25,Purchase authorized on 10/20 Prime Video Channe,5.99,Wells Fargo Business,102425,Uncategorized,False,False,True
10/21/25,Kraken Kraken TX Kraken TX Ruben Ruiz,150.0,Wells Fargo Business,102425,Uncategorized,False,False,True
10/21/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,3.61,Wells Fargo Business,102425,Loan/Payments,False,False,True
10/22/25,"Online Transfer From Carpefukendiem, LLC Business Checking",150.0,Wells Fargo Business,102425,Transfer,False,False,True
10/22/25,Kraken Kraken TX Kraken TX Ruben Ruiz,150.0,Wells Fargo Business,102425,Uncategorized,False,False,True
10/22/25,Overdraft Protection From 3037212929 14.00,17.61,Wells Fargo Business,102425,Interest/Bank Fees,False,False,True
10/23/25,Purchase authorized on 10/22 Prime Video Channe,12.99,Wells Fargo Business,102425,Uncategorized,False,False,True
10/23/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,3.62,Wells Fargo Business,102425,Loan/Payments,False,False,True
9/25/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,47.0,Wells Fargo Business,102425,Transfer,False,False,True
9/30/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 5.00,52.0,Wells Fargo Business,102425,Transfer,False,False,True
10/1/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,53.0,Wells Fargo Business,102425,Transfer,False,False,True
10/6/25,ATM Withdrawal authorized on 10/06 195 N Fairview Ave Goleta CA 40.00,13.0,Wells Fargo Business,102425,Uncategorized,False,False,True
10/22/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,14.0,Wells Fargo Business,102425,Transfer,False,False,True
10/23/25,Overdraft Protection to 6632930928 14.00,0.0,Wells Fargo Business,102425,Interest/Bank Fees,False,False,True
10/24/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,1.0,Wells Fargo Business,102425,Transfer,False,False,True
10/27/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Vg6Mtnm",100.0,Wells Fargo Business,112625,Transfer,False,False,True
10/27/25,"Online Transfer From Carpefukendiem, LLC Business Checking",25.0,Wells Fargo Business,112625,Transfer,False,False,True
10/27/25,Purchase authorized on 10/26 Cvs/Pharmacy #09156 Goleta,92.83,Wells Fargo Business,112625,Uncategorized,False,False,True
10/27/25,ATM Withdrawal authorized on 10/26 195 N Fairview Ave,20.0,Wells Fargo Business,112625,Uncategorized,False,False,True
10/27/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,14.79,Wells Fargo Business,112625,Loan/Payments,False,False,True
10/28/25,Purchase authorized on 10/27 Prime Video Channe,4.99,Wells Fargo Business,112625,Uncategorized,False,False,True
10/28/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,8.8,Wells Fargo Business,112625,Loan/Payments,False,False,True
10/30/25,"Online Transfer From Carpefukendiem, LLC Business Checking",10.0,Wells Fargo Business,112625,Transfer,False,False,True
10/30/25,Recurring Payment authorized on 10/29 Midjourney Inc. 10.00,8.8,Wells Fargo Business,112625,Uncategorized,False,False,True
11/4/25,ATM Cash Deposit on 11/04 195 N Fairview Ave Goleta CA,156.0,Wells Fargo Business,112625,Income,False,False,True
11/4/25,"Online Transfer From Carpefukendiem, LLC Business Checking 4.00",168.8,Wells Fargo Business,112625,Transfer,False,False,True
11/5/25,Instant Pmt From Coinbase on 11/05,109.8,Wells Fargo Business,112625,Uncategorized,False,False,True
11/5/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,35.0,Wells Fargo Business,112625,Transfer,False,False,True
11/5/25,Purchase authorized on 11/05 Sprouts Farmers Market #,12.21,Wells Fargo Business,112625,Health/Wellness,False,False,True
11/5/25,Purchase authorized on 11/05 Wingstop 2592 Goleta CA,10.86,Wells Fargo Business,112625,Uncategorized,False,False,True
11/5/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,288.53,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/6/25,Purchase authorized on 11/05 Starbucks 05314 Goleta CA,4.75,Wells Fargo Business,112625,Meals/Entertainment,False,False,True
11/6/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,282.78,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/7/25,ATM Cash Deposit on 11/07 195 N Fairview Ave Goleta CA,700.0,Wells Fargo Business,112625,Income,False,False,True
11/7/25,Purchase authorized on 11/05 Dlr Wdtc Package 7147814669,200.0,Wells Fargo Business,112625,Uncategorized,False,False,True
11/7/25,Purchase authorized on 11/05 Tst* Jeannine's at Santa Barbara,63.99,Wells Fargo Business,112625,Meals/Entertainment,False,False,True
11/7/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,716.79,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/10/25,"Online Transfer From Carpefukendiem, LLC Business Checking",300.0,Wells Fargo Business,112625,Transfer,False,False,True
11/10/25,"Online Transfer to Carpefukendiem, LLC Business Checking",105.0,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/10/25,Purchase authorized on 11/08 Sq *Eller's Donut Santa Barbara,64.0,Wells Fargo Business,112625,Meals/Entertainment,False,False,True
11/10/25,Kraken Kraken TX Kraken TX Ruben Ruiz,600.0,Wells Fargo Business,112625,Uncategorized,False,False,True
11/10/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,246.79,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/12/25,"Online Transfer From Carpefukendiem, LLC Business Checking",150.0,Wells Fargo Business,112625,Transfer,False,False,True
11/12/25,Purchase authorized on 11/10 Prime Video *BT56M,9.99,Wells Fargo Business,112625,Uncategorized,False,False,True
11/12/25,Purchase authorized on 11/11 Prime Video *B88Vg,19.99,Wells Fargo Business,112625,Uncategorized,False,False,True
11/12/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,364.81,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/13/25,ATM Withdrawal authorized on 11/12 195 N Fairview Ave 360.00,4.81,Wells Fargo Business,112625,Uncategorized,False,False,True
11/17/25,ATM Cash Deposit on 11/15 195 N Fairview Ave Goleta CA,330.0,Wells Fargo Business,112625,Income,False,False,True
11/17/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Vqcqqd4",1250.0,Wells Fargo Business,112625,Transfer,False,False,True
11/17/25,Recurring Payment authorized on 11/15 Amazon,149.77,Wells Fargo Business,112625,Office Supplies,False,False,True
11/17/25,Purchase authorized on 11/16 Taqueria Lillys IN Goleta CA,14.05,Wells Fargo Business,112625,Uncategorized,False,False,True
11/17/25,Purchase authorized on 11/17 Sprouts Farmers Market #,2.85,Wells Fargo Business,112625,Health/Wellness,False,False,True
11/17/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,1416.14,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/19/25,Purchase authorized on 11/17 Dlr Wdtc Package 7147814669,1400.0,Wells Fargo Business,112625,Uncategorized,False,False,True
11/19/25,Purchase authorized on 11/17 Starbucks Store 05 Goleta CA,2.25,Wells Fargo Business,112625,Meals/Entertainment,False,False,True
11/19/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,11.89,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/20/25,"Online Transfer From Carpefukendiem, LLC Business Checking",250.0,Wells Fargo Business,112625,Transfer,False,False,True
11/20/25,Purchase authorized on 11/19 Prime Video *B07J9,3.79,Wells Fargo Business,112625,Uncategorized,False,False,True
11/20/25,Kraken Kraken TX Kraken TX Ruben Ruiz,250.0,Wells Fargo Business,112625,Uncategorized,False,False,True
11/20/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,7.1,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/21/25,"Online Transfer From Carpefukendiem, LLC Business Checking",31.0,Wells Fargo Business,112625,Transfer,False,False,True
11/21/25,Purchase authorized on 11/20 Prime Video Channe,5.99,Wells Fargo Business,112625,Uncategorized,False,False,True
11/21/25,Purchase authorized on 11/20 Sprouts Farmers Market #,22.4,Wells Fargo Business,112625,Health/Wellness,False,False,True
11/21/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,7.71,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/24/25,ATM Cash Deposit on 11/22 195 N Fairview Ave Goleta CA,1050.0,Wells Fargo Business,112625,Income,False,False,True
11/24/25,"Online Transfer From Carpefukendiem, LLC Business Checking",20.0,Wells Fargo Business,112625,Transfer,False,False,True
11/24/25,Purchase authorized on 11/22 Prime Video Channe,12.99,Wells Fargo Business,112625,Uncategorized,False,False,True
11/24/25,Kraken Kraken TX Kraken TX Ruben Ruiz,1000.0,Wells Fargo Business,112625,Uncategorized,False,False,True
11/24/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,63.72,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/25/25,Purchase authorized on 11/23 Habit LA Cumbre 43 Santa,21.28,Wells Fargo Business,112625,Uncategorized,False,False,True
11/25/25,Purchase authorized on 11/23 Habit LA Cumbre 43 Santa,24.0,Wells Fargo Business,112625,Uncategorized,False,False,True
11/25/25,Purchase authorized on 11/23 Starbucks 06674 Santa Barbara,5.95,Wells Fargo Business,112625,Meals/Entertainment,False,False,True
11/25/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 3.00,9.49,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/26/25,Online Transfer From Ruiz R Way2Save Savings xxxxxx2929 Ref,9.0,Wells Fargo Business,112625,Transfer,False,False,True
11/26/25,Purchase authorized on 11/25 Albertsons #035 Goleta CA,9.97,Wells Fargo Business,112625,Uncategorized,False,False,True
11/26/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929,1.0,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/26/25,Monthly Service Fee 10.00 -,2.48,Wells Fargo Business,112625,Interest/Bank Fees,False,False,True
10/28/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,2.0,Wells Fargo Business,112625,Transfer,False,False,True
10/29/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,3.0,Wells Fargo Business,112625,Transfer,False,False,True
11/6/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,5.0,Wells Fargo Business,112625,Transfer,False,False,True
11/7/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,6.0,Wells Fargo Business,112625,Transfer,False,False,True
11/10/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,8.0,Wells Fargo Business,112625,Transfer,False,False,True
11/12/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,9.0,Wells Fargo Business,112625,Transfer,False,False,True
11/13/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,11.0,Wells Fargo Business,112625,Transfer,False,False,True
11/17/25,"Online Transfer to Carpefukendiem, LLC Business Checking xxxxxx9898 Ref 10.00",1.0,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/18/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,3.0,Wells Fargo Business,112625,Transfer,False,False,True
11/20/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,5.0,Wells Fargo Business,112625,Transfer,False,False,True
11/21/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,6.0,Wells Fargo Business,112625,Transfer,False,False,True
11/24/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,8.0,Wells Fargo Business,112625,Transfer,False,False,True
11/25/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,9.0,Wells Fargo Business,112625,Transfer,False,False,True
11/26/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928,3.0,Wells Fargo Business,112625,Transfer,False,False,True
11/26/25,Online Transfer to Ruiz R Everyday Checking xxxxxx0928 Ref #Ib0Vth5Tq8 9.00,3.0,Wells Fargo Business,112625,Loan/Payments,False,False,True
11/28/25,"Online Transfer From Carpefukendiem, LLC Business Checking 10.00",7.52,Wells Fargo Business,122325,Transfer,False,False,True
12/1/25,Instant Pmt From Coinbase on 12/01,1309.39,Wells Fargo Business,122325,Uncategorized,False,False,True
12/1/25,Instant Pmt From Coinbase on 12/01,237.74,Wells Fargo Business,122325,Uncategorized,False,False,True
12/1/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Vwndbl7",559.0,Wells Fargo Business,122325,Transfer,False,False,True
12/1/25,"Online Transfer From Carpefukendiem, LLC Business Market",5.0,Wells Fargo Business,122325,Transfer,False,False,True
12/1/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,20.0,Wells Fargo Business,122325,Transfer,False,False,True
12/1/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,20.0,Wells Fargo Business,122325,Transfer,False,False,True
12/1/25,Zelle to Ruiz Janice on 12/01 Ref # Wfct0Zk3Kvrq Health,1900.0,Wells Fargo Business,122325,Transfer,False,False,True
12/1/25,Zelle to Ruiz Janice on 12/01 Ref # Wfct0Zk3Swhz Health 250.00,8.65,Wells Fargo Business,122325,Transfer,False,False,True
12/2/25,"Online Transfer to Carpefukendiem, LLC Business Checking 8.50",0.15,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/4/25,"Online Transfer From Carpefukendiem, LLC Business Checking 20.00",20.15,Wells Fargo Business,122325,Transfer,False,False,True
12/8/25,"Online Transfer From Carpefukendiem, LLC Business Market",25.0,Wells Fargo Business,122325,Transfer,False,False,True
12/8/25,Purchase authorized on 12/04 Tst*Lighthouse Cof Santa,6.25,Wells Fargo Business,122325,Uncategorized,False,False,True
12/8/25,Purchase authorized on 12/04 IN-N-Out Goleta Goleta CA,10.88,Wells Fargo Business,122325,Meals/Entertainment,False,False,True
12/8/25,Purchase authorized on 12/07 Sprouts Farmers Market # 12.58,15.44,Wells Fargo Business,122325,Health/Wellness,False,False,True
12/9/25,Purchase authorized on 12/08 Panda Express #973 Goleta CA,9.9,Wells Fargo Business,122325,Uncategorized,False,False,True
12/9/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,4.54,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/10/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0Vzzff2T",75.0,Wells Fargo Business,122325,Transfer,False,False,True
12/10/25,Purchase authorized on 12/09 Amazon Prime*Kl3S7,2.99,Wells Fargo Business,122325,Office Supplies,False,False,True
12/10/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,75.55,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/12/25,Instant Pmt From Coinbase Inc AS Custodian for on 12/12,475.99,Wells Fargo Business,122325,Uncategorized,False,False,True
12/12/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0W2Lckb9",1144.0,Wells Fargo Business,122325,Transfer,False,False,True
12/12/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,15.0,Wells Fargo Business,122325,Transfer,False,False,True
12/12/25,"Online Transfer to Carpefukendiem, LLC Business Checking",50.0,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/12/25,"Online Transfer to Carpefukendiem, LLC Business Checking 1,641.00",19.54,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/15/25,Purchase authorized on 12/11 South Coast Deli G Goleta CA 18.99,0.55,Wells Fargo Business,122325,Uncategorized,False,False,True
12/17/25,Instant Pmt From Coinbase on 12/17 290.78,291.33,Wells Fargo Business,122325,Uncategorized,False,False,True
12/18/25,Purchase authorized on 12/17 Dlr Coffee House Anaheim CA,21.28,Wells Fargo Business,122325,Meals/Entertainment,False,False,True
12/18/25,Purchase authorized on 12/17 Cheesecake Anaheim Anaheim,118.47,Wells Fargo Business,122325,Uncategorized,False,False,True
12/18/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,149.58,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/19/25,"Online Transfer From Carpefukendiem, LLC Business Checking",54.0,Wells Fargo Business,122325,Transfer,False,False,True
12/19/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,30.0,Wells Fargo Business,122325,Transfer,False,False,True
12/19/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,122325,Transfer,False,False,True
12/19/25,Purchase authorized on 12/17 Dlr Off The Page Anaheim CA,51.7,Wells Fargo Business,122325,Uncategorized,False,False,True
12/19/25,Purchase authorized on 12/17 Dlr Studio Store Anaheim CA,21.55,Wells Fargo Business,122325,Uncategorized,False,False,True
12/19/25,Purchase authorized on 12/17 Dlr Pym Testkitche Anaheim CA,27.45,Wells Fargo Business,122325,Education/Training,False,False,True
12/19/25,Purchase authorized on 12/17 Dlr Seaside Souven Anaheim CA,21.54,Wells Fargo Business,122325,Uncategorized,False,False,True
12/19/25,Purchase authorized on 12/17 Napolini Anaheim CA,12.93,Wells Fargo Business,122325,Uncategorized,False,False,True
12/19/25,Kraken Kraken TX Kraken TX Ruben Ruiz,15.0,Wells Fargo Business,122325,Uncategorized,False,False,True
12/19/25,Kraken Kraken TX Kraken TX Ruben Ruiz,100.0,Wells Fargo Business,122325,Uncategorized,False,False,True
12/19/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 5.00,78.41,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/22/25,"Online Transfer From Carpefukendiem, LLC Business Checking",40.0,Wells Fargo Business,122325,Transfer,False,False,True
12/22/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,69.0,Wells Fargo Business,122325,Transfer,False,False,True
12/22/25,Purchase authorized on 12/20 Prime Video Channe,5.99,Wells Fargo Business,122325,Uncategorized,False,False,True
12/22/25,"Purchase authorized on 12/20 Pressed Juicery, I 310-883-2114",10.0,Wells Fargo Business,122325,Meals/Entertainment,False,False,True
12/22/25,Purchase authorized on 12/20 Sprouts Farmers Market #,11.77,Wells Fargo Business,122325,Health/Wellness,False,False,True
12/22/25,Purchase authorized on 12/22 Sprouts Farmers Market #,12.98,Wells Fargo Business,122325,Health/Wellness,False,False,True
12/22/25,Kraken Kraken TX Kraken TX Ruben Ruiz,75.0,Wells Fargo Business,122325,Uncategorized,False,False,True
12/22/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 4.00,67.67,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/23/25,Purchase authorized on 12/21 Taco Bell 027776 Goleta CA,9.99,Wells Fargo Business,122325,Meals/Entertainment,False,False,True
12/23/25,Purchase authorized on 12/22 Prime Video Channe,12.99,Wells Fargo Business,122325,Uncategorized,False,False,True
12/23/25,ATM Withdrawal authorized on 12/22 195 N Fairview Ave,20.0,Wells Fargo Business,122325,Uncategorized,False,False,True
12/23/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,22.69,Wells Fargo Business,122325,Loan/Payments,False,False,True
11/28/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,4.0,Wells Fargo Business,122325,Transfer,False,False,True
12/2/25,"Online Transfer to Carpefukendiem, LLC Business Checking xxxxxx9898 Ref 3.50",0.5,Wells Fargo Business,122325,Loan/Payments,False,False,True
12/10/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,1.5,Wells Fargo Business,122325,Transfer,False,False,True
12/11/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,2.5,Wells Fargo Business,122325,Transfer,False,False,True
12/19/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,4.5,Wells Fargo Business,122325,Transfer,False,False,True
12/22/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 5.00,9.5,Wells Fargo Business,122325,Transfer,False,False,True
12/23/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 4.00,13.5,Wells Fargo Business,122325,Transfer,False,False,True
01/03/2025,Payment Thank You - Web,250.0,Chase Visa,20250115,Uncategorized,False,False,True
12/14/2025,STAPLES 00108894 GOLETA CA,-31.53,Chase Visa,20250115,Office Supplies,False,False,True
12/16/2025,SQ *LIGHTHOUSE COFFEE SAN Goleta CA,-3.5,Chase Visa,20250115,Meals/Entertainment,False,False,True
12/16/2025,SMOKE 4 LESS GOLETA CA,-5.43,Chase Visa,20250115,Uncategorized,False,False,True
12/17/2025,ALBERTSONS #0357 GOLETA CA,-10.32,Chase Visa,20250115,Uncategorized,False,False,True
12/21/2025,FINNEY'S GOLETA GOLETA CA,-37.8,Chase Visa,20250115,Meals/Entertainment,False,False,True
12/21/2025,FIND YOUR FEET SANTA BAR SANTA BARBARA CA,-8.69,Chase Visa,20250115,Meals/Entertainment,False,False,True
01/07/2025,SPROUTS FARMERS MAR GOLETA CA,-40.52,Chase Visa,20250115,Health/Wellness,False,False,True
01/08/2025,MINER'S ACE HARDWARE GOLETA CA,-8.69,Chase Visa,20250115,Uncategorized,False,False,True
01/09/2025,AMAZON MKTPL*ZP5SD7RS1 Amzn.com/bill WA,-171.32,Chase Visa,20250115,Office Supplies,False,False,True
01/12/2025,MINER'S ACE HARDWARE GOLETA CA,-10.86,Chase Visa,20250115,Uncategorized,False,False,True
01/13/2025,PTGC LLC GOLETA GOLETA CA,-42.06,Chase Visa,20250115,Uncategorized,False,False,True
01/15/2025,PURCHASE INTEREST CHARGE,-139.02,Chase Visa,20250115,Interest/Bank Fees,False,False,True
02/12/2025,LATE FEE,-40.0,Chase Visa,20250215,Interest/Bank Fees,False,False,True
02/14/2025,PURCHASE INTEREST CHARGE,-144.21,Chase Visa,20250215,Interest/Bank Fees,False,False,True
02/20/2025,Payment Thank You - Web,225.0,Chase Visa,20250315,Uncategorized,False,False,True
03/11/2025,Payment Thank You - Web,222.0,Chase Visa,20250315,Uncategorized,False,False,True
03/14/2025,PURCHASE INTEREST CHARGE,-129.0,Chase Visa,20250315,Interest/Bank Fees,False,False,True
04/14/2025,Payment Thank You - Web,189.0,Chase Visa,20250415,Uncategorized,False,False,True
03/14/2025,CHIPOTLE 1688 SANTA BARBARA CA,-29.58,Chase Visa,20250415,Meals/Entertainment,False,False,True
04/13/2025,LATE FEE,-40.0,Chase Visa,20250415,Interest/Bank Fees,False,False,True
04/15/2025,PURCHASE INTEREST CHARGE,-141.46,Chase Visa,20250415,Interest/Bank Fees,False,False,True
04/30/2025,Payment Thank You - Web,275.0,Chase Visa,20250515,Uncategorized,False,False,True
05/01/2025,RING BASIC PLAN RING.COM CA,-99.98,Chase Visa,20250515,Uncategorized,False,False,True
05/13/2025,CHIPOTLE 1688 SANTA BARBARA CA,-34.03,Chase Visa,20250515,Meals/Entertainment,False,False,True
05/13/2025,SEES CANDY 0112 SANTA BARBARA CA,-46.21,Chase Visa,20250515,Meals/Entertainment,False,False,True
05/13/2025,PTGC LLC GOLETA GOLETA CA,-20.0,Chase Visa,20250515,Uncategorized,False,False,True
05/15/2025,PURCHASE INTEREST CHARGE,-134.91,Chase Visa,20250515,Interest/Bank Fees,False,False,True
06/12/2025,LATE FEE,-40.0,Chase Visa,20250615,Interest/Bank Fees,False,False,True
06/15/2025,PURCHASE INTEREST CHARGE,-143.02,Chase Visa,20250615,Interest/Bank Fees,False,False,True
06/24/2025,Payment Thank You - Web,475.0,Chase Visa,20250715,Uncategorized,False,False,True
